Year,Round,GrandPrix,Country,Driver,Team,GridPosition,Position,Points,Status,MeanLapTime,StdLapTime,PitStops,FirstCompound,StintCount,AirTemp,Rainfall,Humidity,WindSpeed,TrackTemp
2018,8,French Grand Prix,France,GRO,Haas F1 Team,10,11,0,+1 Lap,103.186,13.55817711,1,nan,2,24.54607843,0.009803922,49.04901961,1.815686275,42.03333333
2018,8,French Grand Prix,France,VAN,McLaren,17,12,0,+1 Lap,102.7289,12.22945929,1,nan,2,24.54607843,0.009803922,49.04901961,1.815686275,42.03333333
2018,8,French Grand Prix,France,ERI,Sauber,15,13,0,+1 Lap,103.8675098,12.8400044,1,nan,2,24.54607843,0.009803922,49.04901961,1.815686275,42.03333333
2018,8,French Grand Prix,France,HAR,Toro Rosso,20,14,0,+1 Lap,103.16434,12.07603595,1,nan,2,24.54607843,0.009803922,49.04901961,1.815686275,42.03333333
2018,8,French Grand Prix,France,SIR,Williams,18,15,0,+1 Lap,104.3097843,14.04448398,1,nan,1,24.54607843,0.009803922,49.04901961,1.815686275,42.03333333
2018,8,French Grand Prix,France,ALO,McLaren,16,16,0,Wheel,104.3120204,14.52445691,3,nan,2,24.54607843,0.009803922,49.04901961,1.815686275,42.03333333
2018,8,French Grand Prix,France,STR,Williams,19,17,0,Puncture,103.7749787,13.77600431,1,nan,1,24.54607843,0.009803922,49.04901961,1.815686275,42.03333333
2018,8,French Grand Prix,France,PER,Force India,13,18,0,Engine,106.2425385,16.38439814,1,nan,1,24.54607843,0.009803922,49.04901961,1.815686275,42.03333333
2018,8,French Grand Prix,France,OCO,Force India,11,19,0,Collision,,,0,ULTRASOFT,1,24.54607843,0.009803922,49.04901961,1.815686275,42.03333333
2018,8,French Grand Prix,France,GAS,Toro Rosso,14,20,0,Collision,,,0,SUPERSOFT,1,24.54607843,0.009803922,49.04901961,1.815686275,42.03333333
2018,9,Austrian Grand Prix,Austria,VER,Red Bull Racing,4,1,25,Finished,69.23977465,3.850121179,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,RAI,Ferrari,3,2,18,Finished,69.26095775,3.932070685,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,VET,Ferrari,6,3,15,Finished,69.28457746,4.262972245,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,GRO,Haas F1 Team,5,4,12,+1 Lap,70.53494286,3.994346845,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,MAG,Haas F1 Team,8,5,10,+1 Lap,70.5575,3.959101617,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,OCO,Force India,11,6,8,+1 Lap,70.7135,3.917687937,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,PER,Force India,16,7,6,+1 Lap,70.7349,4.267788934,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,ALO,McLaren,13,8,4,+1 Lap,70.94518571,3.968855179,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,LEC,Sauber,18,9,2,+1 Lap,71.0067,3.928235767,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,ERI,Sauber,20,10,1,+1 Lap,71.01447143,3.883061987,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,GAS,Toro Rosso,12,11,0,+1 Lap,71.10457143,3.877666139,1,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,SAI,Renault,9,12,0,+1 Lap,71.1763,4.697038911,2,nan,3,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,SIR,Williams,17,13,0,+2 Laps,71.76897101,4.728260624,2,nan,3,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,STR,Williams,14,14,0,+2 Laps,71.65057971,4.561508059,2,nan,3,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,VAN,McLaren,15,15,0,Collision damage,72.75213846,7.321801682,3,nan,2,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,HAM,Mercedes,2,16,0,Fuel pressure,69.92987097,4.276811699,2,nan,3,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,HAR,Toro Rosso,19,17,0,Hydraulics,71.72861111,4.610808309,0,nan,1,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,RIC,Red Bull Racing,7,18,0,Exhaust,70.26913208,4.969937095,2,nan,3,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,BOT,Mercedes,1,19,0,Hydraulics,69.786,1.235132517,0,nan,1,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,9,Austrian Grand Prix,Austria,HUL,Renault,10,20,0,Engine,71.81218182,2.314316522,0,nan,1,23.17608696,0,37.14130435,2.484782609,45.87934783
2018,10,British Grand Prix,Great Britain,VET,Ferrari,2,1,25,Finished,97.84977551,14.13330555,2,nan,3,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,HAM,Mercedes,1,2,18,Finished,101.0009231,17.34354435,1,nan,2,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,RAI,Ferrari,3,3,15,Finished,101.0276154,17.66169699,2,nan,3,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,BOT,Mercedes,4,4,12,Finished,100.1678627,17.02199062,1,nan,2,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,RIC,Red Bull Racing,6,5,10,Finished,101.1400769,16.57171146,2,nan,3,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,HUL,Renault,11,6,8,Finished,101.5000769,14.61382061,1,nan,2,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,OCO,Force India,10,7,6,Finished,101.5329615,14.52663473,1,nan,2,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,ALO,McLaren,13,8,4,Finished,101.55575,14.60436321,2,nan,3,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,MAG,Haas F1 Team,7,9,2,Finished,101.5956154,14.4888409,1,nan,2,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,PER,Force India,12,10,1,Finished,101.6248462,14.60768118,2,nan,3,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,VAN,McLaren,17,11,0,Finished,101.6453462,13.41988008,2,nan,3,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,STR,Williams,19,12,0,Finished,101.6901923,12.26744786,1,nan,2,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,GAS,Toro Rosso,14,13,0,Finished,101.6137115,14.67320146,2,nan,3,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,SIR,Williams,18,14,0,Finished,101.8826346,12.2403926,1,nan,2,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,VER,Red Bull Racing,5,15,0,Brakes,102.6234565,18.2923321,2,nan,3,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,GRO,Haas F1 Team,8,16,0,Collision,100.4637838,11.12025256,1,nan,2,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,SAI,Renault,16,17,0,Collision,100.469,12.20289777,2,nan,3,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,ERI,Sauber,15,18,0,Accident,96.57419355,3.714103135,1,nan,2,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,LEC,Sauber,9,19,0,Tyre,95.9375,1.699310803,1,nan,1,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,10,British Grand Prix,Great Britain,HAR,Toro Rosso,0,20,0,Power Unit,174.472,,1,nan,0,27.43163265,0,38.73979592,1.46122449,52.16938776
2018,11,German Grand Prix,Germany,HAM,Mercedes,14,1,25,Finished,82.83350746,13.75174721,1,nan,2,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,BOT,Mercedes,2,2,18,Finished,82.90119403,14.07200426,2,nan,3,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,RAI,Ferrari,3,3,15,Finished,82.93398507,13.94476085,2,nan,3,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,VER,Red Bull Racing,4,4,12,Finished,82.94774627,11.62526943,3,nan,4,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,HUL,Renault,7,5,10,Finished,83.23065672,9.930822988,3,nan,4,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,GRO,Haas F1 Team,6,6,8,Finished,83.26441791,10.697946,3,nan,4,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,PER,Force India,10,7,6,Finished,83.28956716,10.2610058,1,nan,2,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,OCO,Force India,15,8,4,Finished,83.30738806,9.342419458,1,nan,2,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,ERI,Sauber,13,9,2,Finished,83.31652239,9.022984668,1,nan,2,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,HAR,Toro Rosso,17,10,1,Finished,83.34391045,8.164970793,2,nan,3,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,MAG,Haas F1 Team,5,11,0,Finished,83.35468657,11.14601459,3,nan,4,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,SAI,Renault,8,12,0,Finished,83.32707463,9.317106148,3,nan,4,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,VAN,McLaren,19,13,0,Finished,83.52928358,8.81751926,2,nan,3,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,GAS,Toro Rosso,16,14,0,+1 Lap,84.67409091,9.262947289,2,nan,3,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,LEC,Sauber,9,15,0,+1 Lap,84.70124242,10.80980062,3,nan,4,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,ALO,McLaren,11,16,0,Retired,84.81378462,10.09446522,4,nan,4,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,STR,Williams,18,17,0,Engine,84.08443396,10.22448221,3,nan,3,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,VET,Ferrari,1,18,0,Accident,79.092,2.647481535,1,nan,2,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,SIR,Williams,12,19,0,Engine,82.33921569,5.675773644,2,nan,2,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,11,German Grand Prix,Germany,RIC,Red Bull Racing,20,20,0,Engine,80.25403704,2.763442244,0,nan,1,26.40192308,0.259615385,54.80769231,2.008653846,40.66826923
2018,12,Hungarian Grand Prix,Hungary,HAM,Mercedes,1,1,25,Finished,83.37752857,3.404940259,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,VET,Ferrari,4,2,18,Finished,83.62214286,3.374581036,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,RAI,Ferrari,3,3,15,Finished,83.66468571,4.30711228,2,nan,3,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,RIC,Red Bull Racing,12,4,12,Finished,84.04065714,4.48775329,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,BOT,Mercedes,2,5,10,Finished,84.09181429,3.229556726,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,GAS,Toro Rosso,6,6,8,Finished,84.42428571,3.960864853,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,MAG,Haas F1 Team,9,7,6,+1 Lap,84.65776812,3.779716011,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,ALO,McLaren,11,8,4,+1 Lap,85.19073913,3.704832002,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,SAI,Renault,5,9,2,+1 Lap,85.36991304,3.574036879,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,GRO,Haas F1 Team,10,10,1,+1 Lap,85.37746377,3.789937387,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,HAR,Toro Rosso,8,11,0,+1 Lap,85.39710145,3.6611374,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,HUL,Renault,13,12,0,+1 Lap,85.48727536,4.254472366,2,nan,3,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,OCO,Force India,18,13,0,+1 Lap,85.61202899,4.277439366,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,PER,Force India,19,14,0,+1 Lap,85.75236232,4.265214135,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,ERI,Sauber,14,15,0,+2 Laps,86.43713235,3.920802347,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,SIR,Williams,20,16,0,+2 Laps,86.57813235,3.678125163,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,STR,Williams,15,17,0,+2 Laps,86.58855882,3.80623969,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,VAN,McLaren,16,18,0,Gearbox,85.59006122,3.753358182,1,nan,2,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,VER,Red Bull Racing,7,19,0,Power loss,85.6118,2.916305745,0,nan,1,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,12,Hungarian Grand Prix,Hungary,LEC,Sauber,17,20,0,Suspension,,,0,SOFT,1,33.7588785,0,33.00654206,1.142990654,51.08971963
2018,13,Belgian Grand Prix,Belgium,VET,Ferrari,2,1,25,Finished,109.3138293,6.799109272,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,HAM,Mercedes,1,2,18,Finished,109.6130244,7.029491993,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,VER,Red Bull Racing,7,3,15,Finished,110.1592439,7.5402403,2,nan,3,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,BOT,Mercedes,19,4,12,Finished,111.2300732,9.964061761,3,nan,3,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,PER,Racing Point,4,5,10,Finished,111.0908537,7.088159784,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,OCO,Racing Point,3,6,8,Finished,111.304561,7.183702075,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,GRO,Haas F1 Team,5,7,6,Finished,111.5141707,7.585128245,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,MAG,Haas F1 Team,9,8,4,Finished,111.5737317,7.878506397,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,GAS,Toro Rosso,10,9,2,Finished,112.068,8.078304268,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,ERI,Sauber,13,10,1,+1 Lap,112.357075,8.329258552,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,SAI,Renault,14,11,0,+1 Lap,112.81985,9.408442206,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,SIR,Williams,16,12,0,+1 Lap,112.755375,8.432785389,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,STR,Williams,17,13,0,+1 Lap,112.831375,8.636876046,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,HAR,Toro Rosso,11,14,0,+1 Lap,113.304475,9.377840608,2,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,VAN,McLaren,18,15,0,+1 Lap,113.567725,9.946059539,3,nan,3,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,RIC,Red Bull Racing,8,16,0,Retired,113.0134444,10.45866434,2,nan,1,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,RAI,Ferrari,6,17,0,Brakes,140.7404,39.27730276,3,nan,2,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,LEC,Sauber,12,18,0,Accident,,,0,SOFT,1,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,ALO,McLaren,15,19,0,Accident,,,0,SOFT,1,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,13,Belgian Grand Prix,Belgium,HUL,Renault,20,20,0,Accident,,,0,SOFT,1,17.32735849,0,37.7009434,2.039622642,27.89811321
2018,14,Italian Grand Prix,Italy,HAM,Mercedes,3,1,25,Finished,87.06573585,10.00877526,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,RAI,Ferrari,1,2,18,Finished,87.22998113,10.09554523,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,BOT,Mercedes,4,3,15,Finished,87.33113208,10.048053,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,VET,Ferrari,2,4,12,Finished,87.3704717,10.93371258,2,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,VER,Red Bull Racing,5,5,10,Finished,87.3149434,10.028931,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,OCO,Racing Point,8,6,8,Finished,88.15556604,9.927944755,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,PER,Racing Point,14,7,6,Finished,88.17286792,10.22513677,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,SAI,Renault,7,8,4,Finished,88.54007547,9.85526373,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,STR,Williams,10,9,2,+1 Lap,88.75432692,9.978449166,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,SIR,Williams,12,10,1,+1 Lap,88.85876923,9.931348189,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,LEC,Sauber,15,11,0,+1 Lap,88.96630769,10.28886721,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,VAN,McLaren,17,12,0,+1 Lap,89.17682692,10.32291604,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,HUL,Renault,20,13,0,+1 Lap,89.19928846,10.33284826,2,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,GAS,Toro Rosso,9,14,0,+1 Lap,89.25063462,10.05433564,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,ERI,Sauber,18,15,0,+1 Lap,89.31053846,10.86790109,2,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,MAG,Haas F1 Team,11,16,0,+1 Lap,90.3485,10.60435462,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,RIC,Red Bull Racing,19,17,0,Engine,91.69869565,14.92289528,1,nan,1,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,ALO,McLaren,13,18,0,Engine,102.5365556,19.30636543,1,nan,1,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,HAR,Toro Rosso,16,19,0,Brakes,,,0,SUPERSOFT,1,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,14,Italian Grand Prix,Italy,GRO,Haas F1 Team,6,20,0,Disqualified,88.12837736,9.973639071,1,nan,2,22.18989899,0.232323232,63.80707071,2.124242424,30.82222222
2018,15,Singapore Grand Prix,Singapore,HAM,Mercedes,1,1,25,Finished,106.5609655,5.903664497,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,VER,Red Bull Racing,2,2,18,Finished,106.7220172,6.005473996,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,VET,Ferrari,3,3,15,Finished,107.2511552,5.587267618,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,BOT,Mercedes,4,4,12,Finished,107.4775,5.954686164,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,RAI,Ferrari,5,5,10,Finished,107.5149483,6.157183688,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,RIC,Red Bull Racing,6,6,8,Finished,107.5300345,6.51992479,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,ALO,McLaren,11,7,6,Finished,108.3862414,6.83399214,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,SAI,Renault,12,8,4,+1 Lap,108.8611053,6.853462977,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,LEC,Sauber,13,9,2,+1 Lap,109.2182105,7.667991301,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,HUL,Renault,10,10,1,+1 Lap,109.365,6.964661165,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,ERI,Sauber,14,11,0,+1 Lap,109.7237193,7.86096016,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,VAN,McLaren,18,12,0,+1 Lap,110.494431,10.05162577,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,GAS,Toro Rosso,15,13,0,+1 Lap,109.8089298,7.310850881,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,STR,Williams,20,14,0,+1 Lap,110.677,10.05415517,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,GRO,Haas F1 Team,8,15,0,+1 Lap,109.7091053,6.628188992,1,nan,2,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,PER,Racing Point,7,16,0,+1 Lap,110.173807,7.542054271,3,nan,4,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,HAR,Toro Rosso,17,17,0,+1 Lap,110.6102105,8.700299504,2,nan,3,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,MAG,Haas F1 Team,16,18,0,+2 Laps,110.890875,8.829327379,3,nan,3,29.86541353,0,66.03609023,1.978947368,33.12406015
2018,15,Singapore Grand Prix,Singapore,SIR,Williams,19,19,0,+2 Laps,112.5564386,9.577728945,2,nan,3,29.86541353,0,66.03609023,1.978947368,33.12406015
